age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income_gt_50k
27,Self-emp-not-inc,Masters,14,Married-civ-spouse,Farming-fishing,Wife,White,Male,0,0,50,United-States,0
33,Local-gov,Bachelors,13,Divorced,Craft-repair,Other-relative,Black,Male,0,500,38,United-States,0
38,Private,Some-college,10,Married-civ-spouse,Farming-fishing,Wife,White,Female,1000,0,49,United-States,0
33,State-gov,Some-college,10,Married-civ-spouse,Farming-fishing,Unmarried,Other,Male,0,0,30,United-States,0
18,Private,HS-grad,9,Never-married,Farming-fishing,Wife,White,Female,0,0,32,United-States,0
50,Without-pay,HS-grad,9,Separated,Protective-serv,Own-child,Black,Female,0,0,47,Germany,1
54,Private,Some-college,10,Married-civ-spouse,Protective-serv,Own-child,White,Male,0,0,41,United-States,1
47,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,49,United-States,1
27,Private,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,43,United-States,0
38,Private,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,Female,0,0,54,Germany,0
40,Local-gov,HS-grad,9,Divorced,Handlers-cleaners,Husband,White,Female,0,0,50,United-States,0
47,Self-emp-inc,Some-college,10,Divorced,Sales,Own-child,White,Male,0,0,45,United-States,0
47,Without-pay,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Male,0,0,33,Argentina,0
32,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,33,United-States,0
41,Private,HS-grad,9,Divorced,Exec-managerial,Husband,White,Female,0,0,27,United-States,0
45,Private,HS-grad,9,Separated,Farming-fishing,Wife,White,Male,5000,0,47,United-States,0
56,Without-pay,HS-grad,9,Never-married,Priv-house-serv,Husband,Black,Male,0,0,39,United-States,0
48,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,26,United-States,0
49,Self-emp-not-inc,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,39,United-States,0
41,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Unmarried,White,Male,0,0,40,United-States,0
56,Private,Some-college,10,Married-civ-spouse,Protective-serv,Not-in-family,White,Female,0,0,39,United-States,0
45,State-gov,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Female,0,0,40,United-States,1
31,Private,HS-grad,9,Never-married,Transport-moving,Husband,White,Male,0,0,54,United-States,0
55,Private,HS-grad,9,Divorced,Sales,Husband,White,Female,0,0,40,England,0
48,Private,HS-grad,9,Never-married,Craft-repair,Husband,Black,Male,0,0,29,United-States,0
35,Federal-gov,10th,6,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,39,China,1
35,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Other-relative,Black,Male,0,0,45,United-States,0
43,Private,HS-grad,9,Married-civ-spouse,Tech-support,Not-in-family,White,Female,1000,0,35,United-States,0
45,Private,Bachelors,13,Never-married,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Male,0,0,44,United-States,1
42,Private,HS-grad,9,Never-married,Handlers-cleaners,Husband,Asian-Pac-Islander,Female,0,0,41,United-States,0
43,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Wife,White,Female,0,0,50,Argentina,0
59,Private,Bachelors,13,Divorced,Farming-fishing,Not-in-family,Asian-Pac-Islander,Male,0,0,47,Argentina,1
52,State-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Not-in-family,White,Female,0,0,37,Argentina,0
42,State-gov,Some-college,10,Never-married,Priv-house-serv,Not-in-family,White,Male,0,0,38,United-States,0
50,Private,Bachelors,13,Divorced,Tech-support,Wife,White,Male,0,0,34,United-States,0
29,Self-emp-not-inc,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,42,United-States,0
44,Private,7th-8th,4,Separated,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0
60,Private,Assoc-acdm,12,Never-married,Adm-clerical,Other-relative,Black,Male,0,0,27,United-States,1
38,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,2000,37,Mexico,0
31,Private,Some-college,10,Never-married,Farming-fishing,Husband,Black,Male,1000,0,43,United-States,0
33,Private,HS-grad,9,Married-civ-spouse,Sales,Wife,Black,Male,0,0,34,United-States,0
28,Private,Masters,14,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,51,England,1
31,Local-gov,12th,8,Married-civ-spouse,Other-service,Not-in-family,Other,Female,0,0,43,United-States,1
36,Private,Some-college,10,Never-married,Tech-support,Husband,White,Female,0,0,34,United-States,1
25,Private,10th,6,Divorced,Exec-managerial,Wife,White,Male,0,0,41,United-States,0
40,Private,HS-grad,9,Divorced,Prof-specialty,Not-in-family,Other,Male,5000,0,41,United-States,0
50,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Female,0,0,45,United-States,0
30,Private,HS-grad,9,Married-civ-spouse,Priv-house-serv,Not-in-family,White,Female,10000,0,37,United-States,0
57,Private,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,42,United-States,0
46,Federal-gov,Assoc-acdm,12,Never-married,Handlers-cleaners,Wife,White,Female,0,0,33,United-States,0
51,Self-emp-inc,Some-college,10,Separated,Machine-op-inspct,Husband,White,Male,0,0,33,United-States,0
33,Private,Prof-school,15,Never-married,Machine-op-inspct,Own-child,Black,Female,0,0,43,Canada,0
49,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Female,0,0,30,United-States,0
28,State-gov,Some-college,10,Married-civ-spouse,Transport-moving,Not-in-family,Asian-Pac-Islander,Male,0,0,38,United-States,0
50,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,0,0,60,Argentina,1
42,Private,HS-grad,9,Divorced,Farming-fishing,Husband,White,Female,1000,0,48,United-States,1
46,Private,Masters,14,Never-married,Farming-fishing,Husband,White,Male,0,0,48,United-States,0
27,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,56,United-States,1
30,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,35,United-States,0
47,Private,Bachelors,13,Never-married,Prof-specialty,Husband,White,Male,0,0,43,United-States,1
30,Private,Prof-school,15,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,49,United-States,0
45,Private,Bachelors,13,Divorced,Sales,Own-child,White,Male,5000,0,27,United-States,1
25,Private,Bachelors,13,Never-married,Prof-specialty,Wife,White,Female,0,0,42,United-States,0
49,State-gov,Masters,14,Married-civ-spouse,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,37,United-States,0
26,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,0
46,Private,Assoc-acdm,12,Married-civ-spouse,Priv-house-serv,Other-relative,White,Female,0,0,39,United-States,0
47,State-gov,Some-college,10,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Female,2000,0,53,Philippines,0
32,Private,HS-grad,9,Never-married,Priv-house-serv,Husband,Black,Male,0,0,35,United-States,0
46,Private,Some-college,10,Married-civ-spouse,Transport-moving,Not-in-family,White,Female,0,0,49,United-States,0
43,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,51,Argentina,0
34,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,0
29,Private,HS-grad,9,Divorced,Transport-moving,Husband,White,Female,0,2000,33,United-States,0
18,Private,HS-grad,9,Never-married,Prof-specialty,Wife,White,Male,0,0,27,United-States,0
44,Private,Bachelors,13,Never-married,Tech-support,Wife,White,Male,0,0,56,United-States,0
23,State-gov,Bachelors,13,Married-civ-spouse,Sales,Unmarried,White,Female,0,0,49,Argentina,0
41,Private,Bachelors,13,Never-married,Other-service,Wife,White,Male,0,2000,44,United-States,0
37,Private,Some-college,10,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,1000,0,31,United-States,0
47,Private,Masters,14,Divorced,Craft-repair,Not-in-family,White,Male,0,0,53,United-States,0
37,Local-gov,HS-grad,9,Never-married,Exec-managerial,Wife,White,Male,0,0,40,United-States,0
36,Private,Bachelors,13,Never-married,Exec-managerial,Wife,White,Male,0,2000,41,United-States,1
48,Local-gov,HS-grad,9,Never-married,Protective-serv,Not-in-family,White,Male,0,0,58,United-States,0
44,Private,Bachelors,13,Never-married,Farming-fishing,Not-in-family,White,Female,0,0,43,United-States,0
43,State-gov,Some-college,10,Never-married,Exec-managerial,Husband,White,Male,0,0,49,United-States,1
45,Private,Assoc-acdm,12,Divorced,Craft-repair,Husband,White,Female,0,0,30,United-States,0
23,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,Other,Female,0,0,40,United-States,0
48,Private,Masters,14,Never-married,Tech-support,Not-in-family,White,Female,0,0,37,United-States,0
47,Federal-gov,HS-grad,9,Divorced,Transport-moving,Wife,White,Female,0,0,38,United-States,1
29,Private,HS-grad,9,Never-married,Protective-serv,Husband,White,Male,0,0,42,United-States,0
37,Private,Doctorate,16,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,44,United-States,0
40,Private,Some-college,10,Never-married,Transport-moving,Own-child,White,Female,0,0,42,United-States,0
39,Local-gov,11th,7,Never-married,Protective-serv,Own-child,White,Female,0,0,40,United-States,0
44,Self-emp-inc,Some-college,10,Married-civ-spouse,Other-service,Not-in-family,White,Female,0,1000,38,United-States,0
56,Private,9th,5,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,48,India,1
52,Private,11th,7,Married-civ-spouse,Transport-moving,Unmarried,White,Female,0,0,49,Mexico,0
26,Private,Bachelors,13,Married-civ-spouse,Farming-fishing,Not-in-family,White,Female,0,0,38,United-States,0
47,Local-gov,HS-grad,9,Never-married,Protective-serv,Unmarried,White,Female,0,0,59,Argentina,0
55,Federal-gov,Some-college,10,Married-civ-spouse,Machine-op-inspct,Not-in-family,Black,Male,0,0,19,United-States,0
44,Private,Doctorate,16,Divorced,Other-service,Husband,White,Male,0,0,45,United-States,0
52,Private,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Male,0,0,27,United-States,0
62,State-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,49,United-States,1
51,Local-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,1000,55,United-States,1
43,Private,Assoc-acdm,12,Married-civ-spouse,Farming-fishing,Husband,White,Female,0,0,46,United-States,0
51,Private,Bachelors,13,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,0,0,56,United-States,1
42,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Wife,White,Male,0,0,43,United-States,0
40,Private,Assoc-acdm,12,Separated,Craft-repair,Wife,White,Female,0,0,54,United-States,0
36,Private,Prof-school,15,Married-civ-spouse,Priv-house-serv,Wife,White,Female,0,0,36,United-States,1
57,Private,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,36,United-States,0
31,Private,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Female,0,0,42,China,0
57,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Male,0,0,58,United-States,1
45,Private,11th,7,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,48,United-States,0
25,Private,Some-college,10,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,0,25,United-States,0
44,Self-emp-inc,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,50,United-States,0
18,Private,Some-college,10,Married-civ-spouse,Sales,Not-in-family,White,Male,5000,0,51,Mexico,0
47,Private,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,33,United-States,0
50,Private,Assoc-acdm,12,Married-civ-spouse,Tech-support,Not-in-family,White,Male,0,0,46,United-States,1
33,Local-gov,Masters,14,Divorced,Farming-fishing,Wife,Amer-Indian-Eskimo,Male,0,1000,44,United-States,0
41,Self-emp-inc,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,37,United-States,1
61,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,38,United-States,1
34,State-gov,Doctorate,16,Married-civ-spouse,Protective-serv,Husband,White,Female,0,0,26,Argentina,0
28,Private,HS-grad,9,Never-married,Prof-specialty,Wife,White,Female,0,0,37,United-States,0
56,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,39,United-States,0
62,Private,HS-grad,9,Never-married,Protective-serv,Husband,White,Male,0,0,39,Argentina,1
40,Private,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,0
51,Private,HS-grad,9,Never-married,Protective-serv,Wife,White,Female,0,0,57,United-States,0
55,Private,Bachelors,13,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,44,United-States,1
32,Private,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,48,United-States,0
35,Federal-gov,HS-grad,9,Divorced,Protective-serv,Not-in-family,Asian-Pac-Islander,Female,1000,0,46,United-States,0
54,Local-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Not-in-family,Black,Male,0,0,41,United-States,1
59,Private,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Female,0,0,54,United-States,0
46,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Wife,Black,Male,0,0,54,Mexico,1
30,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,49,United-States,1
62,Private,Some-college,10,Never-married,Adm-clerical,Wife,Black,Male,0,0,43,United-States,0
34,Private,Assoc-voc,11,Never-married,Sales,Husband,White,Female,0,0,41,United-States,0
36,Private,HS-grad,9,Never-married,Protective-serv,Husband,White,Female,0,0,45,United-States,0
44,Self-emp-not-inc,12th,8,Separated,Craft-repair,Husband,White,Female,0,0,28,United-States,0
57,Private,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Female,0,0,42,United-States,0
49,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Female,0,1000,50,United-States,1
45,Private,HS-grad,9,Never-married,Other-service,Wife,White,Female,0,0,30,United-States,0
45,Private,Bachelors,13,Widowed,Farming-fishing,Wife,White,Male,0,0,29,United-States,0
40,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,500,36,United-States,0
46,Federal-gov,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1000,35,Italy,0
18,Private,HS-grad,9,Married-civ-spouse,Other-service,Not-in-family,White,Female,0,1000,47,Germany,0
37,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,44,United-States,0
43,Self-emp-not-inc,Assoc-voc,11,Never-married,Adm-clerical,Unmarried,White,Male,0,0,53,United-States,0
27,Private,Masters,14,Divorced,Prof-specialty,Own-child,Black,Male,0,0,32,United-States,0
44,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,0,0,42,Canada,1
38,Private,Bachelors,13,Never-married,Handlers-cleaners,Wife,White,Female,0,0,55,India,0
59,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,54,United-States,0
57,Local-gov,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Male,0,0,28,United-States,0
35,Self-emp-not-inc,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,26,United-States,0
38,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,46,United-States,0
39,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,32,United-States,0
35,Local-gov,Masters,14,Married-civ-spouse,Protective-serv,Own-child,White,Female,0,0,36,Argentina,0
42,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Not-in-family,Black,Male,0,0,47,United-States,0
32,Private,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,42,United-States,0
28,Self-emp-not-inc,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,0,0,51,Italy,0
47,Private,9th,5,Divorced,Farming-fishing,Wife,White,Male,0,0,32,United-States,0
47,Self-emp-inc,Masters,14,Married-civ-spouse,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,43,United-States,0
31,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,38,United-States,0
50,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,46,United-States,0
33,Local-gov,HS-grad,9,Married-civ-spouse,Farming-fishing,Unmarried,White,Female,0,0,44,United-States,0
43,Private,Bachelors,13,Separated,Exec-managerial,Husband,Black,Male,0,0,44,China,0
49,Private,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,52,United-States,1
40,Private,9th,5,Never-married,Prof-specialty,Wife,Other,Female,2000,0,48,United-States,0
45,Self-emp-not-inc,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,53,United-States,0
34,Local-gov,Bachelors,13,Widowed,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,0
38,Private,Bachelors,13,Never-married,Priv-house-serv,Husband,White,Female,10000,0,48,China,0
38,Private,Assoc-acdm,12,Separated,Adm-clerical,Husband,Black,Female,0,0,37,United-States,0
32,State-gov,Some-college,10,Married-civ-spouse,Handlers-cleaners,Own-child,White,Female,0,0,37,United-States,1
38,Private,Bachelors,13,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,33,United-States,0
23,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,60,Mexico,1
35,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Other-relative,White,Female,0,0,34,United-States,1
37,Without-pay,Prof-school,15,Divorced,Machine-op-inspct,Husband,White,Female,0,0,50,China,0
37,Local-gov,11th,7,Never-married,Other-service,Husband,Asian-Pac-Islander,Female,0,0,46,Mexico,1
37,Self-emp-inc,Masters,14,Never-married,Priv-house-serv,Not-in-family,White,Male,0,0,44,Argentina,0
39,Private,Some-college,10,Separated,Handlers-cleaners,Wife,White,Male,0,0,44,United-States,0
45,Local-gov,Assoc-acdm,12,Never-married,Transport-moving,Husband,White,Female,0,0,42,United-States,1
50,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,38,United-States,0
33,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,0,54,United-States,0
27,Private,Bachelors,13,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,34,England,0
29,Private,HS-grad,9,Never-married,Transport-moving,Own-child,White,Female,0,0,43,United-States,0
35,Private,9th,5,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,0,0,43,United-States,0
36,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,46,United-States,0
32,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Husband,Black,Female,0,0,50,United-States,0
26,State-gov,Bachelors,13,Married-civ-spouse,Priv-house-serv,Husband,Black,Female,0,0,39,Canada,1
35,Self-emp-not-inc,Masters,14,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,41,United-States,1
